Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Latitude;Longitude
1380000;0;198;4;2;1;2;1;0;0;0;Belém;-23.538935000000002;-46.591491999999995
175000;160;48;2;1;0;1;0;0;0;0;Artur Alvim;;
250000;320;48;2;2;1;1;1;1;1;0;Ponte Rasa;-23.512543;-46.477098
1250700;1800;128;3;4;1;2;1;0;1;0;Vila Madalena;-23.545901;-46.707682
395000;609;58;2;2;1;2;0;0;1;0;Jaraguá;-23.524415;-46.647314
370000;430;51;2;1;0;1;0;0;1;0;Vila Maria;;
720000;525;83;3;2;1;2;0;0;1;0;Santo Amaro;-23.644468;-46.721334000000006
735000;1386;104;3;2;1;3;0;0;1;0;Cidade Ademar;-23.657880600000002;-46.6716273
235450;100;47;2;2;1;1;1;0;0;0;José Bonifácio;-23.501855;-46.456385
228000;0;50;2;1;0;1;0;0;0;0;Jaçanã;-23.4677608;-46.5904118
316387;0;49;2;2;1;1;0;0;1;0;Cambuci;-23.559379999999997;-46.619766
1500000;0;140;3;3;2;2;0;0;1;0;Brooklin;-23.610624100000003;-46.6813139
235000;330;35;1;2;1;1;1;0;1;0;Capão Redondo;-23.660629999999998;-46.768167
6900000;7000;321;3;4;3;5;0;0;1;0;Itaim Bibi;-23.594547199999997;-46.6804183
1400000;1650;168;3;4;1;2;0;0;0;0;Jardim Paulista;-23.575256;-46.657824
399000;0;55;1;1;0;1;0;0;1;0;República;-23.5451075;-46.642778
1113000;0;110;3;2;1;2;0;0;1;0;Casa Verde;-23.5112855;-46.6559603
340000;390;76;2;1;0;2;0;0;0;0;Jaçanã;-23.4621027;-46.585879299999995
1060000;0;104;3;2;1;2;0;0;1;0;Moema;-23.611235999999998;-46.66115
590000;550;85;2;3;2;1;1;0;1;0;Morumbi;-23.629797;-46.739389
1100000;1300;122;3;2;1;2;1;0;1;0;Alto de Pinheiros;-23.537295999999998;-46.7155013
330000;730;63;2;2;1;1;0;0;1;0;Penha;-23.518902999999998;-46.531279
383000;0;57;2;1;0;1;0;0;1;0;Brás;-23.5494259;-46.616415
425000;600;82;3;2;1;2;0;1;0;0;Casa Verde;-23.5108786;-46.6659682
400000;500;50;2;1;0;1;0;0;0;0;Consolação;-23.5545647;-46.654901
680000;0;95;3;2;1;2;0;0;0;0;Belém;-23.528901;-46.602312
700000;750;96;3;2;1;2;0;0;0;0;Campo Grande;-23.663880600000002;-46.6845065
290000;400;64;2;2;1;1;0;0;1;0;São Lucas;-23.603742999999998;-46.5176662
229310;480;60;2;1;0;1;1;0;0;0;Mooca;-23.553748300000002;-46.6220122
1490000;1340;120;4;3;1;2;1;0;1;0;Itaim Bibi;-23.583910999999997;-46.67621
290000;392;48;2;2;1;1;1;0;1;0;Brasilândia;-23.475068;-46.687927
1372910;1400;125;3;4;3;3;1;0;1;0;Alto de Pinheiros;-23.536472;-46.7163831
1120000;1042;133;3;2;1;2;0;0;1;0;Campo Grande;-23.6798319;-46.691943
270000;260;50;2;1;0;0;0;0;0;0;Bela Vista;-23.5574749;-46.638715000000005
229000;200;45;2;2;1;1;1;0;0;1;Cambuci;-23.561953;-46.628644
226100;100;47;2;2;1;1;1;0;0;0;Vila Jacuí;-23.5018558;-46.45638579999999
490000;750;92;3;3;1;2;0;1;1;0;Tucuruvi;-23.484445;-46.610721999999996
740000;780;104;2;2;1;1;1;0;0;0;Sé;-23.53606;-46.655557
600000;1000;149;3;1;0;0;0;0;0;0;Bom Retiro;-23.530552;-46.637722499999995
354000;0;59;2;2;1;2;1;0;1;0;Vila Andrade;-23.631320000000002;-46.740041999999995
239500;385;66;2;2;1;1;1;0;1;0;Medeiros;;
1070000;1900;192;4;3;2;2;1;1;1;0;Casa Verde;;
610000;761;53;1;2;1;1;1;0;0;0;Vila Olimpia;-23.5989;-46.681596
850000;700;110;3;4;1;2;1;0;1;0;Mooca;-23.5676248;-46.58365870000001
169000;0;40;2;2;1;1;1;0;1;0;Jardim Helena;-23.535849;-46.428163
360000;803;63;2;1;0;1;0;0;0;0;Jabaquara;-23.642249399999997;-46.643335
1900000;1479;159;4;4;3;2;0;0;1;0;Consolação;-23.550519899999998;-46.6333094
240000;560;81;2;2;1;1;0;0;0;0;Jaçanã;-23.461198;-46.585598
1900000;0;131;2;3;2;2;0;1;1;0;Brooklin;-23.6040517;-46.6948844
570000;0;82;3;2;1;2;0;0;1;0;Mandaqui;-23.47322;-46.6377758
300000;297;48;2;1;0;1;0;0;0;0;São Mateus;-23.6128423;-46.47930220000001
179000;120;35;1;2;1;1;0;0;0;0;Vila Matilde;-23.539784;-46.535880999999996
446958;404;55;2;2;1;1;1;0;1;0;Vila Formosa;-23.560436;-46.550796999999996
885000;1500;135;3;4;3;2;1;0;1;0;Pari;-23.532518;-46.569268
435000;400;67;2;2;1;1;1;0;1;1;Barra Funda;-23.524309;-46.652729
199000;0;40;2;2;1;1;1;0;1;1;Campo Limpo;-23.618993;-46.75912
280000;300;41;1;1;0;1;1;0;0;0;Bela Vista;;
190000;340;53;2;1;0;1;0;0;0;0;Itaquera;-23.5557305;-46.457528
449000;0;71;3;2;1;1;1;0;1;1;São Domingos;-23.507434;-46.734255
800000;0;110;3;2;1;2;0;0;1;0;Tremembé;-23.452353;-46.624153
316387;0;46;2;2;1;1;1;0;1;0;Cambuci;-23.559812;-46.62121
689000;0;80;3;2;1;2;0;0;0;0;Cursino;-23.609785000000002;-46.613274
205000;0;41;2;2;1;1;1;0;1;0;Vila Prudente;-23.606131;-46.552166
690000;750;90;3;1;0;1;1;0;0;0;Alto de Pinheiros;-23.5392826;-46.7161162
399900;0;75;2;2;1;2;0;0;0;0;Butantã;-23.563487;-46.721009
812034;1085;125;3;3;1;2;1;0;1;0;Sé;-23.531085;-46.576240999999996
410000;420;58;2;2;1;1;1;0;1;1;Penha;-23.52244;-46.524578999999996
688000;800;63;2;2;1;2;0;0;1;0;Brooklin;-23.611935;-46.680021999999994
375000;330;56;2;2;1;1;0;0;0;0;Sapopemba;-23.5855595;-46.53352279999999
480000;636;64;2;2;1;1;0;0;0;0;Limão;-23.496921;-46.676342
2730000;1900;250;4;5;3;4;1;0;1;0;Santana;-23.496745999999998;-46.630995
200000;390;50;2;1;0;1;0;0;0;0;Cidade Líder;;
199000;375;60;2;1;0;1;0;0;0;0;Medeiros;-23.489138399999998;-46.587470700000004
509000;580;82;3;2;1;2;1;0;1;0;Vila Sônia;-23.598121;-46.742126
179000;60;40;2;2;1;1;1;0;0;1;Artur Alvim;-23.537636;-46.482354
217600;100;47;2;1;0;1;1;0;0;0;Vila Jacuí;-23.5018558;-46.45638579999999
270000;330;62;3;2;1;2;0;0;1;0;Penha;;
450000;580;66;3;2;1;2;1;0;1;0;Cidade Ademar;-23.662295;-46.664347
450000;785;73;2;1;0;1;0;0;0;0;Brás;-23.5460466;-46.60856679999999
1198000;1450;119;2;2;1;2;0;0;1;0;Brooklin;-23.6000081;-46.687864700000006
780000;780;93;3;3;1;2;1;1;1;0;Tatuapé;-23.530626;-46.574534
550000;0;77;3;2;1;2;0;0;0;0;Mooca;-23.557436;-46.595304
1250000;1300;99;2;3;2;2;0;0;1;0;Cidade Ademar;-23.6240317;-46.6866126
500000;0;59;2;2;1;1;0;0;1;0;Tremembé;-23.4641288;-46.6011021
380000;0;61;2;2;1;1;0;0;0;0;Pari;-23.5252904;-46.603235600000005
205000;293;48;2;2;1;1;0;0;0;0;Capão Redondo;-23.679897;-46.789328999999995
970000;990;130;3;5;3;2;1;1;1;0;Santo Amaro;-23.651441000000002;-46.719408
1250000;0;146;4;3;2;4;1;0;1;0;Guaianazes;-23.498178;-46.619606
595000;1250;114;3;2;1;2;0;0;1;0;Jabaquara;-23.649817600000002;-46.6455609
360000;950;54;1;2;1;2;0;1;1;0;Brás;-23.5743663;-46.592331099999996
170000;0;42;2;2;1;1;1;0;1;1;Capão Redondo;-23.660629999999998;-46.768167
1500000;1400;98;2;2;1;2;0;1;1;0;Brooklin;-23.6068912;-46.6959343
219900;0;40;2;1;0;1;0;0;1;0;Parque do Carmo;;
700000;1050;80;2;1;0;1;0;0;1;0;Pinheiros;-23.556252999999998;-46.680618
680000;846;55;2;2;1;2;0;0;1;0;Consolação;-23.5526306;-46.6515889
2105860;0;149;4;1;3;2;1;0;1;0;Vila Madalena;-23.548473;-46.693005
139000;90;50;2;2;1;1;0;0;0;0;Grajaú;-23.756304999999998;-46.682505
995000;900;103;3;2;1;2;0;0;1;0;Cursino;-23.6051345;-46.61821679999999
371000;398;51;2;1;0;1;0;0;1;0;Barra Funda;-23.515565;-46.687137299999996
475000;851;93;3;1;0;0;1;0;0;0;República;-23.5406849;-46.637965
510000;715;39;1;1;0;1;0;0;0;0;Pinheiros;-23.5671647;-46.69184620000001
450000;430;64;3;2;1;1;0;0;1;0;Vila Prudente;-23.595739000000002;-46.57824779999999
350000;385;55;2;2;1;1;1;0;1;0;Brás;-23.551660000000002;-46.616213
335600;370;54;2;2;1;1;1;0;1;0;Limão;-23.498994;-46.679970000000004
294411;0;50;2;2;1;1;0;0;1;0;Vila Maria;-23.518056;-46.583873
200000;350;47;2;1;0;1;0;0;0;0;São Mateus;;
265000;453;70;3;2;1;1;0;0;0;0;Cachoeirinha;-23.468445000000003;-46.66342
629000;680;50;2;2;1;1;0;0;1;0;Pinheiros;-23.5667283219;-46.6851018918
295000;350;52;2;1;0;1;0;1;1;0;Cangaíba;;
260000;298;49;2;1;0;1;0;0;0;0;Cidade Dutra;-23.7564827;-46.7069804
198000;220;50;2;2;1;1;0;0;0;0;São Rafael;-23.626154;-46.47081
382000;200;68;1;1;0;0;0;0;0;0;Bela Vista;-23.554180300000002;-46.6469331
292000;380;49;2;1;0;1;0;0;0;0;Cidade Ademar;-23.666848100000003;-46.6742544
590000;830;125;3;2;1;2;1;0;1;0;Cangaíba;-23.5089503;-46.5414828
300000;350;55;2;2;1;1;1;0;1;0;Casa Verde;-23.490573;-46.653602
260000;418;52;2;2;1;1;0;0;0;0;Cangaíba;-23.508439000000003;-46.530778000000005
189700;0;58;2;2;1;1;0;0;0;0;Sapopemba;-23.585253;-46.533766
580000;400;72;2;3;1;2;0;0;1;0;Água Rasa;-23.558216;-46.576041
810000;769;118;3;1;0;1;0;0;1;0;Mandaqui;;
150000;0;48;2;1;0;1;0;0;0;0;Itaim Paulista;-23.513114899999998;-46.3797109
250000;0;58;2;2;1;1;0;1;0;0;Sapopemba;-23.596475;-46.526144
200000;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
972611;0;70;3;2;1;1;0;0;0;0;Cambuci;-23.562359;-46.631035
155000;95;50;2;1;0;1;0;0;0;0;Cidade Ademar;-23.5190315;-46.388653600000005
333000;350;52;2;2;1;1;1;0;1;0;Vila Prudente;-23.595739000000002;-46.578247
240000;315;54;2;1;0;1;1;0;0;0;Aricanduva;;
335600;1;53;2;2;1;1;1;0;1;0;Limão;-23.499128;-46.679843
235000;0;65;3;2;1;1;0;0;0;0;Raposo Tavares;-23.585584;-46.805772
169500;200;34;2;2;1;1;1;0;0;0;Penha;-23.51203;-46.526973
280000;394;47;2;1;0;1;0;0;0;0;Cidade Ademar;-23.6762025;-46.64303579999999
350000;0;85;3;3;1;2;1;1;1;0;Vila Sônia;-23.609739;-46.750172
300000;20;60;2;2;1;1;1;0;0;0;São Miguel;-23.497114;-46.460918
410000;460;58;2;2;1;1;0;0;1;0;Bom Retiro;-23.5246065;-46.6473265
225000;365;54;2;2;1;1;0;0;1;0;Jardim São Luis;-23.654954;-46.742633000000005
249000;440;54;2;1;0;1;0;0;0;0;Cidade Ademar;-23.6661671;-46.6600748
150000;170;43;2;2;1;1;0;0;0;0;Lajeado;-23.541180999999998;-46.405825
209700;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
160000;260;49;2;2;1;1;0;0;0;0;Medeiros;;
205000;100;47;2;2;1;1;1;0;0;0;Vila Jacuí;-23.501855;-46.456385
230000;528;52;2;1;0;0;0;0;0;0;Jabaquara;;
650000;750;65;2;2;1;1;0;0;1;0;Brooklin;-23.6099141;-46.68169520000001
219000;250;45;2;1;0;1;0;0;1;0;Brás;-23.535686899999998;-46.5950989
345000;550;74;2;1;0;2;0;0;0;0;Campo Grande;-23.6635889;-46.6821916
800000;700;104;3;4;3;2;0;1;0;0;Água Rasa;-23.5637103;-46.574325200000004
450000;900;57;1;1;0;1;0;0;1;0;Pinheiros;-23.5594143;-46.682427399999995
300000;310;45;2;2;1;1;0;0;1;0;São Lucas;-23.604702300000003;-46.5248139
1510000;1600;158;4;4;3;3;0;0;1;0;Brooklin;-23.611355300000003;-46.680463399999994
600000;500;74;3;2;1;2;1;0;0;0;São Domingos;-23.499364;-46.744566999999996
1800000;1850;266;4;1;4;4;1;0;0;0;Anhanguera;-23.670116;-46.696669
225000;200;49;2;2;1;1;0;0;0;0;Cidade Líder;-23.5623323;-46.4795345
299000;0;59;2;2;1;1;1;0;1;1;São Domingos;-23.507245;-46.735663
920000;1211;180;3;3;1;2;1;1;1;0;Cidade Dutra;-23.714221;-46.704675
955000;700;104;3;4;3;2;1;1;1;0;Água Rasa;-23.5637103;-46.574325200000004
550000;679;45;1;2;1;1;1;1;0;0;Vila Olimpia;-23.60216;-46.674803000000004
785000;550;67;2;2;1;1;0;0;1;0;Brooklin;-23.618385;-46.684776
440000;629;70;2;2;1;1;1;0;1;0;Limão;-23.499702;-46.677868
395000;1023;72;3;2;0;1;1;0;0;0;Bom Retiro;-23.5277857;-46.6336173
232000;185;38;2;2;1;1;0;0;1;0;Cambuci;-23.5660313;-46.613244099999996
205000;350;46;2;1;0;1;0;0;0;0;Campo Limpo;-23.6301215;-46.7595685
200000;0;62;2;2;1;1;0;0;0;0;São Rafael;-23.636535000000002;-46.470477
219000;0;45;2;2;1;1;1;0;0;0;Cambuci;-23.561533999999998;-46.62863
1450000;1400;130;3;4;1;2;0;0;1;0;Consolação;-23.554081;-46.659172
229000;300;57;2;2;1;1;0;0;1;0;Cidade Líder;-23.564157;-46.476242
201700;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
329000;450;62;3;2;1;1;0;0;1;0;Pari;;
900000;639;60;2;2;1;2;1;0;1;1;Consolação;-23.549335;-46.654608
162000;180;41;2;2;1;1;1;0;0;0;Cidade Líder;-23.560307;-46.484367
330000;424;37;1;1;0;1;1;0;0;0;Sé;-23.5489786;-46.6420049
490000;745;63;2;2;1;2;1;0;0;0;Jabaquara;-23.6323647;-46.63974520000001
410000;425;55;3;2;1;1;0;0;0;0;Vila Prudente;-23.599396300000002;-46.5766755
166000;200;37;2;2;1;1;1;0;0;0;Itaquera;-23.542804999999998;-46.444413
1100000;1200;131;3;3;1;1;0;0;0;0;Iguatemi;-23.585672;-46.681216
204000;0;42;2;2;1;1;0;0;1;0;São Mateus;-23.610523;-46.459041
440000;0;64;2;2;1;2;0;0;1;0;Água Rasa;-23.567959;-46.561378999999995
417000;350;50;1;1;0;1;0;0;1;0;República;-23.5438749;-46.649228
580000;0;65;2;2;1;1;0;0;1;0;República;-23.5451075;-46.642778
2890000;0;182;4;4;3;4;0;0;1;0;Moema;-23.6032159;-46.6673654
700000;0;76;2;2;1;1;0;0;0;0;Pinheiros;-23.565682199999998;-46.6865501
1100000;930;110;3;3;1;1;0;0;0;0;Iguatemi;-23.585672;-46.681216
315000;0;60;3;1;0;1;0;0;1;0;São Lucas;;
1595000;1900;233;4;5;4;4;1;0;1;0;Anhanguera;-23.666598999999998;-46.694951
1380000;2300;174;4;3;2;3;0;0;0;0;Perdizes;-23.533643899999998;-46.6821326
151900;170;40;2;1;0;1;0;0;0;0;Itaquera;-23.5755314;-46.451339600000004
399000;760;75;2;1;0;0;1;0;0;0;Liberdade;-23.5616968;-46.6376416
350000;630;57;2;1;0;1;0;0;1;0;Vila Matilde;-23.5231616;-46.5288474
350000;459;66;2;2;1;2;0;0;0;0;Casa Verde;-23.505814;-46.640392999999996
280000;0;45;2;2;1;1;1;0;1;0;Jaçanã;-23.478298000000002;-46.573189
3150000;0;210;4;4;3;3;1;1;0;0;Brooklin;-23.606882000000002;-46.696656
714000;700;67;2;2;1;1;1;0;1;0;Consolação;-23.550351000000003;-46.648101000000004
437000;0;63;2;2;1;1;1;1;1;0;Vila Maria;-23.519207;-46.588732
400000;520;87;2;1;0;1;1;0;0;0;Santa Cecília;-23.5354052;-46.654089
220000;0;50;1;1;0;1;1;0;0;1;Aricanduva;-23.574238;-46.51056129999999
275000;0;48;2;1;0;1;0;0;1;0;Ermelino Matarazzo;-23.489866199999998;-46.4988824
1650000;1550;143;3;4;3;3;0;0;1;0;Alto de Pinheiros;-23.5383484;-46.716303700000005
295000;0;64;3;1;0;1;1;0;1;0;Ermelino Matarazzo;-23.503554100000002;-46.480068599999996
160000;0;44;2;1;0;1;0;0;0;0;Guaianazes;-23.554192;-46.406095799999996
180000;260;50;2;2;1;1;0;0;0;0;São Rafael;-23.631982;-46.474931
500000;575;70;2;1;0;0;0;1;0;0;Consolação;-23.5538852;-46.6554828
900000;1000;147;3;2;1;2;0;0;0;0;Mandaqui;-23.476407199999997;-46.6287316
1630000;990;134;3;2;1;1;0;0;0;0;Jardim Paulista;-23.572870899999998;-46.658238
189000;150;40;2;2;1;1;1;0;0;0;Vila Matilde;-23.535698;-46.533198999999996
228000;200;45;2;1;0;1;0;0;0;0;Aricanduva;-23.5868224;-46.4875057
410000;400;61;2;2;1;1;0;0;1;0;Carrão;-23.5449746;-46.5457664
371000;343;52;2;1;0;1;1;0;0;0;Penha;;
560000;0;78;3;2;1;2;0;0;1;0;Vila Guilherme;-23.4947861;-46.6088935
360000;0;58;2;2;1;1;0;0;0;0;Vila Formosa;;
390000;365;35;1;1;0;1;0;1;1;0;Consolação;-23.5528424;-46.6511485
295000;560;52;2;2;1;1;1;0;0;0;Campo Grande;-23.684882;-46.676319
2700000;2000;264;3;4;3;4;1;1;1;0;Tatuapé;-23.547326;-46.570007000000004
344000;0;64;3;2;1;1;1;0;1;0;Vila Maria;-23.518056;-46.583873
550000;460;69;2;2;1;1;0;1;1;0;Bom Retiro;-23.520708399999997;-46.6484586
320000;290;48;2;1;0;1;0;0;0;0;Vila Prudente;-23.592852800000003;-46.5818797
680000;550;78;3;2;1;1;0;0;1;0;Ipiranga;-23.6021486;-46.604107899999995
1300000;1500;196;3;4;3;3;0;0;1;0;Vila Formosa;-23.5563604;-46.5540503
249900;380;56;3;1;0;1;1;0;1;0;Aricanduva;-23.5775059;-46.4920888
620000;0;90;3;2;1;2;1;0;1;0;Aricanduva;-23.535175;-46.539384000000005
237100;472;47;2;2;1;1;1;0;1;0;Vila Andrade;-23.626793;-46.746297
296500;350;61;3;2;1;1;0;0;1;0;São Lucas;-23.604294;-46.518325
130000;250;48;2;2;1;1;0;0;0;0;Guaianazes;-23.57486;-46.392835999999996
950000;770;70;2;2;1;1;1;0;1;0;Brooklin;-23.62339;-46.694728999999995
130000;250;50;2;2;1;1;0;0;0;0;Itaim Paulista;-23.479503;-46.379366
299000;200;54;2;2;1;1;1;0;1;0;Mooca;-23.5536;-46.620020000000004
1500000;1025;145;3;5;3;3;1;0;1;0;Santana;-23.499479;-46.641957
736000;780;60;2;2;1;2;1;0;1;0;Pinheiros;-23.56868;-46.70023
320000;0;57;2;1;0;1;0;0;0;0;Água Rasa;-23.5667612;-46.57056779999999
670000;550;83;2;2;1;2;1;0;1;0;Pari;-23.526510000000002;-46.608819
500000;438;57;2;2;1;1;0;0;1;0;Barra Funda;-23.5313449;-46.65626629999999
550000;550;76;3;2;1;2;1;0;1;0;Mandaqui;-23.472819;-46.6304
2149000;1100;158;3;4;3;3;1;0;1;0;Moema;-23.6103680602;-46.663322292299995
1800000;2090;158;2;3;2;2;0;0;1;0;Brooklin;-23.6116456;-46.6787316
380000;520;61;2;1;0;1;0;0;1;0;Carrão;;
297000;350;61;3;2;1;1;0;0;1;0;São Lucas;-23.604294;-46.518325
565000;550;64;2;2;1;1;0;0;1;0;Casa Verde;-23.514394;-46.6570884
169001;150;44;2;1;0;1;0;0;0;0;Brás;-23.548882100000004;-46.538529499999996
125000;255;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;-23.594459;-46.406359
646900;986;103;3;2;1;2;1;0;1;0;Carrão;-23.550535;-46.530384000000005
219000;0;50;2;2;1;1;0;0;0;0;São Mateus;-23.609717;-46.477045000000004
279000;525;57;2;2;1;1;0;0;1;0;Butantã;-23.587398;-46.754028000000005
249900;290;54;2;2;1;1;0;0;1;0;Jaçanã;-23.468398;-46.5760145
807000;1488;105;3;3;1;1;1;0;0;0;Vila Olimpia;-23.595104;-46.676922999999995
250000;0;41;2;1;0;1;1;0;0;1;Vila Matilde;-23.5279375;-46.5266319
1300000;1220;67;2;2;1;2;0;0;1;0;Itaim Bibi;-23.5868048;-46.6781762
1310000;1100;165;3;5;3;3;1;0;1;0;Tatuapé;-23.531085;-46.576240999999996
386000;450;60;3;2;1;1;1;0;1;0;Vila Maria;-23.513510999999998;-46.588625
202000;400;47;2;2;1;1;1;1;0;0;Cidade Líder;-23.562210999999998;-46.479378000000004
610000;550;78;3;2;1;2;1;0;1;1;Penha;-23.52244;-46.524578999999996
240000;200;58;3;1;0;1;0;0;1;0;São Mateus;-23.6013711;-46.46321629999999
174000;0;40;2;2;1;1;1;0;0;0;Itaquera;-23.548826000000002;-46.456244
1060000;650;125;3;4;1;2;0;1;1;0;Vila Guilherme;-23.516918;-46.610243
585000;600;85;3;2;1;1;0;0;1;0;Vila Formosa;-23.5722718;-46.5316164
647000;0;75;2;2;1;2;0;0;1;0;Casa Verde;-23.510859600000003;-46.6545407
136600;0;98;2;1;0;1;0;0;0;0;Vila Jacuí;;
430000;385;53;2;2;1;1;1;0;1;0;Lapa;-23.518409;-46.729321
917000;670;119;3;4;3;2;0;0;1;0;Belém;-23.545925;-46.585984
200000;300;57;2;2;1;1;0;0;1;0;Pedreira;-23.683386;-46.672598
1500000;1000;111;3;4;3;2;0;0;0;0;Itaim Bibi;-23.602882;-46.694779
447000;387;65;2;2;1;1;1;0;1;0;Mandaqui;-23.48135;-46.631240999999996
309999;744;56;2;2;1;1;0;0;1;0;Rio Pequeno;-23.570266;-46.749121
550000;0;63;1;2;1;1;0;0;1;0;Vila Madalena;-23.557814999999998;-46.687293
572000;523;70;3;2;1;2;1;0;1;0;Jaguaré;-23.552918;-46.738851000000004
450000;0;64;2;2;1;1;0;0;0;0;Brás;-23.5457568;-46.6087463
1200000;0;167;3;2;1;2;0;0;1;0;Tremembé;-23.452353;-46.624153
200000;290;48;2;1;0;1;1;0;0;0;Cidade Líder;;
319000;350;64;3;2;1;1;0;0;1;0;Vila Formosa;-23.500242800000002;-46.6276118
750000;800;100;3;2;1;2;0;0;1;0;Barra Funda;-23.5187663;-46.6689825
200000;0;60;2;1;0;1;0;0;0;0;Itaim Paulista;-23.502125;-46.3968282
249000;200;49;2;1;0;1;0;1;0;0;Cidade Líder;-23.5623323;-46.4795345
850000;1500;120;2;2;1;1;1;0;0;0;Bela Vista;-23.567912;-46.64691
1439500;0;154;4;4;3;2;1;0;1;0;Butantã;-23.574265;-46.709556
280000;500;55;2;2;1;1;0;0;1;0;Cidade Ademar;-23.667962;-46.673428
260000;300;44;2;1;0;1;1;0;0;0;Ermelino Matarazzo;-23.483649;-46.4907096
1600000;1200;150;3;2;1;2;0;0;1;0;Jardim Paulista;;
1640000;1700;170;3;2;1;2;0;0;0;0;Itaim Bibi;-23.576844899999998;-46.6717313
1190000;1100;130;2;3;2;3;0;0;1;0;Brooklin;-23.625015100000002;-46.684222399999996
329000;460;61;3;2;1;1;0;0;1;0;São Lucas;-23.603929;-46.518294
485000;460;67;3;2;1;1;1;0;1;0;Vila Sônia;-23.591649;-46.738558000000005
430000;550;42;1;2;0;1;0;0;0;0;Moema;-23.606935699999998;-46.6644182
199000;220;42;2;1;0;1;1;0;0;1;Pari;;
6800000;0;286;4;5;4;4;1;0;1;0;Alto de Pinheiros;-23.559196300000004;-46.6993554
550000;500;79;2;2;1;1;1;0;1;1;Mooca;-23.580576;-46.586502
385000;440;61;2;2;1;1;0;0;0;0;Vila Prudente;-23.5892452;-46.554196399999995
300000;600;52;2;2;1;1;1;0;1;0;São Miguel;-23.499369;-46.448987
230000;0;48;2;1;0;1;1;0;0;1;Jardim Ângela;-23.627502;-46.505208
315000;369;49;2;2;1;2;1;0;0;0;Tucuruvi;-23.473312;-46.599887
3400000;0;273;4;5;4;3;0;0;0;0;Alto de Pinheiros;-23.5433149;-46.7037961
779000;750;93;2;3;2;2;0;0;1;0;Alto de Pinheiros;-23.534666899999998;-46.718804299999995
265000;390;60;2;2;1;1;1;0;1;0;Vila Matilde;-23.544235999999998;-46.508196000000005
405000;420;62;2;2;1;1;0;0;1;0;Água Rasa;-23.57799;-46.563666999999995
525000;650;71;3;2;1;1;0;0;1;0;Brás;-23.542349899999998;-46.6255409
310000;450;65;3;2;1;1;1;0;1;0;Cidade Ademar;-23.668748;-46.673438
1756000;1300;140;3;2;0;2;0;0;0;0;Consolação;-23.560562899999997;-46.66659
550000;1000;95;3;2;1;1;0;0;1;0;Casa Verde;-23.5097784;-46.6638487
1210000;900;90;2;2;1;2;1;0;1;0;Pinheiros;-23.562071;-46.684546999999995
200000;350;52;2;2;1;1;1;0;0;0;Jardim São Luis;-23.655832999999998;-46.747183
1300000;0;209;3;4;3;6;1;0;0;0;Mandaqui;-23.4652500153;-46.6336631775
313967;280;58;3;2;1;1;0;0;1;0;São Mateus;;
230000;250;43;2;2;1;1;1;0;0;0;Pirituba;-23.502678;-46.719408
1250000;840;180;3;2;1;1;1;0;0;0;República;-23.5487556;-46.643441499999994
237000;400;55;2;2;1;1;0;0;0;0;Cidade Líder;-23.564424;-46.4770299
450000;490;146;4;1;0;1;0;0;1;0;Sapopemba;-23.5852535;-46.5337662
519000;0;60;2;2;1;1;0;0;1;0;Bela Vista;;
905000;0;247;3;4;3;3;0;0;1;0;Belém;-23.539541;-46.586314
1500000;3000;237;4;5;2;4;1;0;1;0;Morumbi;-23.626146;-46.719522999999995
985000;1400;144;3;2;1;1;0;0;0;0;Bela Vista;-23.5656568;-46.6464622
1105000;890;45;1;2;1;1;1;0;1;0;Iguatemi;-23.584482;-46.682311999999996
370000;950;45;1;2;1;2;0;1;1;0;Água Rasa;-23.574307;-46.592347
650000;619;82;3;2;1;1;1;1;1;0;Tucuruvi;-23.47235;-46.607236
467000;0;80;3;2;0;1;1;0;0;1;Morumbi;-23.596672;-46.739975
300000;370;54;2;2;1;1;1;1;0;0;Belém;-23.536768;-46.593884
350000;600;56;2;2;1;2;1;1;1;0;Limão;-23.499702;-46.677868
753657;811;74;2;2;1;1;1;0;1;0;Perdizes;-23.529675;-46.690933
335000;495;52;2;2;1;2;1;0;1;0;Penha;-23.520802;-46.535247
340000;401;64;2;1;0;1;0;0;0;0;Jabaquara;-23.653624;-46.636387
461000;400;70;2;2;1;1;0;0;1;0;Bom Retiro;-23.5212432;-46.646710399999996
800000;720;97;3;1;0;2;0;0;0;0;Bom Retiro;-23.5216453;-46.647649
1300000;1300;163;3;4;3;3;0;0;1;0;Campo Grande;-23.679329100000004;-46.6919327
199000;0;40;2;1;0;1;0;0;0;0;Jardim Helena;-23.536115;-46.4277794
330000;420;52;2;2;1;1;1;1;1;0;Limão;-23.503753;-46.675082
328900;0;53;2;2;1;1;1;0;1;0;Tucuruvi;;
395000;380;65;2;2;1;1;0;0;0;0;Socorro;-23.646720000000002;-46.720932
532000;460;76;2;2;1;1;1;0;1;0;Vila Formosa;-23.569392399999998;-46.541776299999995
